Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Kampala,PM2.5 - Principal,2017-07-10 11:00 PM,2017,7,10,23,52.8,144,Unhealthy for Sensitive Groups,59,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-11 12:00 AM,2017,7,11,0,44.4,123,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-11 01:00 AM,2017,7,11,1,42.2,117,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-11 02:00 AM,2017,7,11,2,45.6,126,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-11 03:00 AM,2017,7,11,3,68.8,158,Unhealthy,92,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-11 04:00 AM,2017,7,11,4,95.9,172,Unhealthy,123,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-11 05:00 AM,2017,7,11,5,98.4,173,Unhealthy,101,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-11 06:00 AM,2017,7,11,6,88.2,168,Unhealthy,78,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-11 07:00 AM,2017,7,11,7,72.6,160,Unhealthy,57,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-11 08:00 AM,2017,7,11,8,69.3,158,Unhealthy,66,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-11 09:00 AM,2017,7,11,9,66.1,156,Unhealthy,63,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-11 10:00 AM,2017,7,11,10,63.5,155,Unhealthy,61,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-11 11:00 AM,2017,7,11,11,58.2,152,Unhealthy,53,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-11 12:00 PM,2017,7,11,12,54.1,147,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-11 01:00 PM,2017,7,11,13,47,129,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-11 02:00 PM,2017,7,11,14,41.5,116,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-11 03:00 PM,2017,7,11,15,42.7,119,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-11 04:00 PM,2017,7,11,16,45.8,126,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-11 05:00 PM,2017,7,11,17,48.9,134,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-11 06:00 PM,2017,7,11,18,52.4,143,Unhealthy for Sensitive Groups,57,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-11 07:00 PM,2017,7,11,19,61.8,154,Unhealthy,71,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-11 08:00 PM,2017,7,11,20,68.9,158,Unhealthy,76,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-11 09:00 PM,2017,7,11,21,88.5,168,Unhealthy,108,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-11 10:00 PM,2017,7,11,22,105.7,177,Unhealthy,123,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-11 11:00 PM,2017,7,11,23,99.8,174,Unhealthy,94,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-12 12:00 AM,2017,7,12,0,83.4,165,Unhealthy,67,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-12 01:00 AM,2017,7,12,1,78.7,163,Unhealthy,74,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-12 02:00 AM,2017,7,12,2,76.8,162,Unhealthy,75,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-12 03:00 AM,2017,7,12,3,68.4,158,Unhealthy,60,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-12 04:00 AM,2017,7,12,4,62.2,154,Unhealthy,56,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-12 05:00 AM,2017,7,12,5,60.6,154,Unhealthy,59,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-12 06:00 AM,2017,7,12,6,59.8,153,Unhealthy,59,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-12 07:00 AM,2017,7,12,7,65.4,156,Unhealthy,71,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-12 08:00 AM,2017,7,12,8,77.7,162,Unhealthy,90,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-12 09:00 AM,2017,7,12,9,101.8,175,Unhealthy,126,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-12 10:00 AM,2017,7,12,10,99.4,174,Unhealthy,97,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-12 11:00 AM,2017,7,12,11,86.7,167,Unhealthy,74,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-12 12:00 PM,2017,7,12,12,80.3,164,Unhealthy,74,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-12 01:00 PM,2017,7,12,13,80.1,164,Unhealthy,80,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-12 02:00 PM,2017,7,12,14,64.5,156,Unhealthy,49,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-12 03:00 PM,2017,7,12,15,52.2,142,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-12 04:00 PM,2017,7,12,16,50.1,137,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-12 05:00 PM,2017,7,12,17,49,134,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-12 06:00 PM,2017,7,12,18,53,144,Unhealthy for Sensitive Groups,57,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-12 07:00 PM,2017,7,12,19,61,154,Unhealthy,69,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-12 08:00 PM,2017,7,12,20,86,167,Unhealthy,111,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-12 09:00 PM,2017,7,12,21,100,174,Unhealthy,114,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-12 10:00 PM,2017,7,12,22,108.5,178,Unhealthy,117,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-12 11:00 PM,2017,7,12,23,114.7,182,Unhealthy,121,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-13 12:00 AM,2017,7,13,0,115.3,182,Unhealthy,116,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-13 01:00 AM,2017,7,13,1,107.6,178,Unhealthy,100,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-13 02:00 AM,2017,7,13,2,85.3,166,Unhealthy,63,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-13 03:00 AM,2017,7,13,3,65.1,156,Unhealthy,45,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-13 04:00 AM,2017,7,13,4,52,142,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-13 05:00 AM,2017,7,13,5,47,129,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-13 06:00 AM,2017,7,13,6,45,124,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-13 07:00 AM,2017,7,13,7,47,129,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-13 08:00 AM,2017,7,13,8,44.4,123,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-13 09:00 AM,2017,7,13,9,44.2,122,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-13 10:00 AM,2017,7,13,10,45.1,125,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-13 11:00 AM,2017,7,13,11,43,119,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-13 12:00 PM,2017,7,13,12,45.5,126,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-13 01:00 PM,2017,7,13,13,43.5,121,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-13 02:00 PM,2017,7,13,14,44.6,123,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-13 03:00 PM,2017,7,13,15,44.7,124,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-13 04:00 PM,2017,7,13,16,47.5,131,Unhealthy for Sensitive Groups,55,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-13 05:00 PM,2017,7,13,17,48.7,134,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-13 06:00 PM,2017,7,13,18,53.9,146,Unhealthy for Sensitive Groups,62,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-13 07:00 PM,2017,7,13,19,61.3,154,Unhealthy,70,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-13 08:00 PM,2017,7,13,20,72.6,160,Unhealthy,82,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-13 09:00 PM,2017,7,13,21,72.3,160,Unhealthy,72,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-13 10:00 PM,2017,7,13,22,79.1,163,Unhealthy,86,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-13 11:00 PM,2017,7,13,23,77,162,Unhealthy,75,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-14 12:00 AM,2017,7,14,0,72,160,Unhealthy,67,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-14 01:00 AM,2017,7,14,1,68.7,158,Unhealthy,65,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-14 02:00 AM,2017,7,14,2,70.3,159,Unhealthy,72,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-14 03:00 AM,2017,7,14,3,64.7,156,Unhealthy,56,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-14 04:00 AM,2017,7,14,4,51,139,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-14 05:00 AM,2017,7,14,5,50.5,138,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-14 06:00 AM,2017,7,14,6,45.7,126,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-14 07:00 AM,2017,7,14,7,50.3,137,Unhealthy for Sensitive Groups,55,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-14 08:00 AM,2017,7,14,8,57.6,152,Unhealthy,65,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-14 09:00 AM,2017,7,14,9,55.8,151,Unhealthy,54,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-14 10:00 AM,2017,7,14,10,48.1,132,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-14 11:00 AM,2017,7,14,11,45.9,127,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-14 12:00 PM,2017,7,14,12,43.6,121,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-14 01:00 PM,2017,7,14,13,41.9,117,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-14 02:00 PM,2017,7,14,14,43.9,122,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-14 03:00 PM,2017,7,14,15,47.1,130,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-14 04:00 PM,2017,7,14,16,50.1,137,Unhealthy for Sensitive Groups,55,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-14 05:00 PM,2017,7,14,17,51.6,141,Unhealthy for Sensitive Groups,54,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-14 06:00 PM,2017,7,14,18,51.7,141,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-14 07:00 PM,2017,7,14,19,53,144,Unhealthy for Sensitive Groups,55,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-14 08:00 PM,2017,7,14,20,54.1,147,Unhealthy for Sensitive Groups,58,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-14 09:00 PM,2017,7,14,21,54,147,Unhealthy for Sensitive Groups,54,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-14 10:00 PM,2017,7,14,22,64.8,156,Unhealthy,76,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-14 11:00 PM,2017,7,14,23,65.8,156,Unhealthy,67,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-15 12:00 AM,2017,7,15,0,69.7,158,Unhealthy,74,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-15 01:00 AM,2017,7,15,1,89.5,169,Unhealthy,109,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-15 02:00 AM,2017,7,15,2,98.7,173,Unhealthy,108,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-15 03:00 AM,2017,7,15,3,108.9,179,Unhealthy,119,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-15 04:00 AM,2017,7,15,4,118.9,184,Unhealthy,129,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-15 05:00 AM,2017,7,15,5,104.4,176,Unhealthy,90,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-15 06:00 AM,2017,7,15,6,99.2,174,Unhealthy,94,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-15 07:00 AM,2017,7,15,7,94.6,171,Unhealthy,90,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-15 08:00 AM,2017,7,15,8,96.8,172,Unhealthy,99,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-15 09:00 AM,2017,7,15,9,103.6,176,Unhealthy,111,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-15 10:00 AM,2017,7,15,10,92.7,170,Unhealthy,81,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-15 11:00 AM,2017,7,15,11,83.9,166,Unhealthy,72,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-15 12:00 PM,2017,7,15,12,72.6,160,Unhealthy,63,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-15 01:00 PM,2017,7,15,13,65.8,156,Unhealthy,59,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-15 02:00 PM,2017,7,15,14,66.3,157,Unhealthy,67,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-15 03:00 PM,2017,7,15,15,60.6,154,Unhealthy,55,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-15 04:00 PM,2017,7,15,16,67.3,157,Unhealthy,74,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-15 05:00 PM,2017,7,15,17,59.6,153,Unhealthy,52,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-15 06:00 PM,2017,7,15,18,58.8,153,Unhealthy,58,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-15 07:00 PM,2017,7,15,19,75.9,162,Unhealthy,93,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-15 08:00 PM,2017,7,15,20,99.4,174,Unhealthy,123,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-15 09:00 PM,2017,7,15,21,112.2,180,Unhealthy,125,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-15 10:00 PM,2017,7,15,22,126.1,187,Unhealthy,140,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-15 11:00 PM,2017,7,15,23,121,185,Unhealthy,116,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-16 12:00 AM,2017,7,16,0,140,195,Unhealthy,159,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-16 01:00 AM,2017,7,16,1,154,204,Very Unhealthy,168,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-16 02:00 AM,2017,7,16,2,156.5,207,Very Unhealthy,159,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-16 03:00 AM,2017,7,16,3,162.2,213,Very Unhealthy,168,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-16 04:00 AM,2017,7,16,4,135.1,192,Unhealthy,108,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-16 05:00 AM,2017,7,16,5,132,190,Unhealthy,129,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-16 06:00 AM,2017,7,16,6,123,186,Unhealthy,110,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-16 07:00 AM,2017,7,16,7,102,175,Unhealthy,83,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-16 08:00 AM,2017,7,16,8,96,172,Unhealthy,90,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-16 09:00 AM,2017,7,16,9,84.9,166,Unhealthy,74,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-16 10:00 AM,2017,7,16,10,75.9,162,Unhealthy,67,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-16 11:00 AM,2017,7,16,11,67.9,157,Unhealthy,60,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-16 12:00 PM,2017,7,16,12,63.9,155,Unhealthy,60,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-16 01:00 PM,2017,7,16,13,57.4,152,Unhealthy,51,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-16 02:00 PM,2017,7,16,14,52.7,143,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-16 03:00 PM,2017,7,16,15,48.3,133,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-16 04:00 PM,2017,7,16,16,41.1,115,Unhealthy for Sensitive Groups,34,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-16 05:00 PM,2017,7,16,17,40,112,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-16 06:00 PM,2017,7,16,18,51.5,140,Unhealthy for Sensitive Groups,63,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-16 07:00 PM,2017,7,16,19,63.2,155,Unhealthy,75,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-16 08:00 PM,2017,7,16,20,75.6,161,Unhealthy,88,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-16 09:00 PM,2017,7,16,21,74.3,161,Unhealthy,73,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-16 10:00 PM,2017,7,16,22,70.6,159,Unhealthy,67,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-16 11:00 PM,2017,7,16,23,61.3,154,Unhealthy,52,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-17 12:00 AM,2017,7,17,0,60.1,153,Unhealthy,59,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-17 01:00 AM,2017,7,17,1,71,159,Unhealthy,82,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-17 02:00 AM,2017,7,17,2,78.5,163,Unhealthy,86,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-17 03:00 AM,2017,7,17,3,69.2,158,Unhealthy,60,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-17 04:00 AM,2017,7,17,4,66.1,156,Unhealthy,63,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-17 05:00 AM,2017,7,17,5,66.1,156,Unhealthy,65,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-17 06:00 AM,2017,7,17,6,65.2,156,Unhealthy,64,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-17 07:00 AM,2017,7,17,7,68,157,Unhealthy,72,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-17 08:00 AM,2017,7,17,8,73.1,160,Unhealthy,81,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-17 09:00 AM,2017,7,17,9,71,159,Unhealthy,68,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-17 10:00 AM,2017,7,17,10,69,158,Unhealthy,66,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-17 11:00 AM,2017,7,17,11,68.2,158,Unhealthy,66,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-17 12:00 PM,2017,7,17,12,56.7,152,Unhealthy,45,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-17 01:00 PM,2017,7,17,13,54,147,Unhealthy for Sensitive Groups,51,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-17 02:00 PM,2017,7,17,14,46.2,127,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-17 03:00 PM,2017,7,17,15,42.6,118,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-17 04:00 PM,2017,7,17,16,38.8,109,Unhealthy for Sensitive Groups,35,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-17 05:00 PM,2017,7,17,17,39.9,112,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-17 06:00 PM,2017,7,17,18,44.9,124,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-17 07:00 PM,2017,7,17,19,52.4,143,Unhealthy for Sensitive Groups,60,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-17 08:00 PM,2017,7,17,20,80.2,164,Unhealthy,108,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-17 09:00 PM,2017,7,17,21,83.6,166,Unhealthy,87,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-17 10:00 PM,2017,7,17,22,95.3,172,Unhealthy,107,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-17 11:00 PM,2017,7,17,23,101.1,175,Unhealthy,107,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-18 12:00 AM,2017,7,18,0,116.5,182,Unhealthy,132,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-18 01:00 AM,2017,7,18,1,165.8,216,Very Unhealthy,215,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-18 02:00 AM,2017,7,18,2,164.9,215,Very Unhealthy,164,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-18 03:00 AM,2017,7,18,3,160.9,211,Very Unhealthy,157,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-18 04:00 AM,2017,7,18,4,130.9,190,Unhealthy,101,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-18 05:00 AM,2017,7,18,5,97,172,Unhealthy,63,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-18 06:00 AM,2017,7,18,6,82,165,Unhealthy,67,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-18 07:00 AM,2017,7,18,7,75.5,161,Unhealthy,69,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-18 08:00 AM,2017,7,18,8,78.7,163,Unhealthy,82,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-18 09:00 AM,2017,7,18,9,74.3,161,Unhealthy,70,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-18 10:00 AM,2017,7,18,10,65.1,156,Unhealthy,56,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-18 11:00 AM,2017,7,18,11,53,144,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-18 12:00 PM,2017,7,18,12,42.5,118,Unhealthy for Sensitive Groups,32,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-18 01:00 PM,2017,7,18,13,40.2,113,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-18 02:00 PM,2017,7,18,14,39.6,111,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-18 03:00 PM,2017,7,18,15,42.2,117,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-18 04:00 PM,2017,7,18,16,43.6,121,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-18 05:00 PM,2017,7,18,17,45.3,125,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-18 06:00 PM,2017,7,18,18,48.1,132,Unhealthy for Sensitive Groups,51,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-18 07:00 PM,2017,7,18,19,51.5,140,Unhealthy for Sensitive Groups,55,UG/M3,1 Hr,Valid
Kampala,PM2.5 - Principal,2017-07-18 08:00 PM,2017,7,18,20,47.7,131,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
